roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
sio2 all 20 dish white_p04_r0271,72,80,48,56,1.0,1.9614980061011785e-06,0.021416346096873505
sio2 all 20 dish white_p04_r0272,72,80,52,60,1.0,1.7424384820127765e-06,0.02098979428069112
sio2 all 20 dish white_p04_r0273,72,80,56,64,1.0,1.7291010480496733e-06,0.020458405720522852
sio2 all 20 dish white_p04_r0274,72,80,60,68,1.0,1.5305553734075224e-06,0.020004759166028094
sio2 all 20 dish white_p04_r0275,72,80,64,72,1.0,1.405340750636281e-06,0.01979862028416615
sio2 all 20 dish white_p04_r0276,72,80,68,76,1.0,1.7071703907495984e-06,0.019819165289319804
sio2 all 20 dish white_p04_r0277,72,80,72,80,1.0,9.660683671928591e-06,0.021045589008485018
sio2 all 20 dish white_p04_r0278,72,80,76,84,1.0,2.360340320361557e-05,0.02387176866433092
sio2 all 20 dish white_p04_r0279,72,80,80,88,1.0,3.0417986228602958e-05,0.026700082544048095
sio2 all 20 dish white_p04_r0280,72,80,84,92,1.0,4.043138087819954e-05,0.02801771808091605
sio2 all 20 dish white_p04_r0281,72,80,88,96,1.0,4.315704823849807e-05,0.029638190851898394
sio2 all 20 dish white_p04_r0282,72,80,92,100,1.0,2.204433183372487e-05,0.0317651414765139
sio2 all 20 dish white_p04_r0283,72,80,96,104,1.0,1.0973017159992446e-05,0.03427738566032494
sio2 all 20 dish white_p04_r0284,72,80,100,108,1.0,7.0477935376220655e-06,0.03620258271708152
sio2 all 20 dish white_p04_r0285,72,80,104,112,0.921875,1.462520842750838e-05,0.03804826326770158
sio2 all 20 dish white_p04_r0286,76,84,44,52,0.9375,2.0521542900082548e-06,0.021885897501437455
sio2 all 20 dish white_p04_r0287,76,84,48,56,1.0,1.9920820512761e-06,0.02156530654727152
sio2 all 20 dish white_p04_r0288,76,84,52,60,1.0,1.6724930287136767e-06,0.021391402783284212
sio2 all 20 dish white_p04_r0289,76,84,56,64,1.0,1.6948046154562744e-06,0.021203781492342068
sio2 all 20 dish white_p04_r0290,76,84,60,68,1.0,2.046780080655259e-06,0.020860319371757755
sio2 all 20 dish white_p04_r0291,76,84,64,72,1.0,1.8662873624973468e-06,0.02040062689228432
sio2 all 20 dish white_p04_r0292,76,84,68,76,1.0,1.5383079224730561e-06,0.020054741259710594
sio2 all 20 dish white_p04_r0293,76,84,72,80,1.0,2.4094537766656464e-06,0.020152923263126333
sio2 all 20 dish white_p04_r0294,76,84,76,84,1.0,9.245486957422462e-06,0.021280111492206655
sio2 all 20 dish white_p04_r0295,76,84,80,88,1.0,1.5054062578252986e-05,0.022685937663753295
sio2 all 20 dish white_p04_r0296,76,84,84,92,1.0,1.1320054677018242e-05,0.023220566189633154
sio2 all 20 dish white_p04_r0297,76,84,88,96,1.0,7.654847150728138e-06,0.02486387244103944
sio2 all 20 dish white_p04_r0298,76,84,92,100,1.0,1.2208173091367635e-05,0.02890151435149561
sio2 all 20 dish white_p04_r0299,76,84,96,104,1.0,7.441089418191611e-06,0.0323828863202354
sio2 all 20 dish white_p04_r0300,76,84,100,108,1.0,8.204232235666685e-06,0.03450554700615284
sio2 all 20 dish white_p04_r0301,80,88,52,60,0.984375,2.209619290430581e-06,0.021774535443293514
sio2 all 20 dish white_p04_r0302,80,88,56,64,1.0,1.9645189810556015e-06,0.02166439544047925
sio2 all 20 dish white_p04_r0303,80,88,60,68,1.0,1.964710030717104e-06,0.021641698972099933
sio2 all 20 dish white_p04_r0304,80,88,64,72,1.0,1.9156274035376392e-06,0.02130541581792381
sio2 all 20 dish white_p04_r0305,80,88,68,76,1.0,1.744990602443732e-06,0.02076551847941334
sio2 all 20 dish white_p04_r0306,80,88,72,80,1.0,1.5690142976917765e-06,0.020377694453300853
sio2 all 20 dish white_p04_r0307,80,88,76,84,1.0,1.9049919170918095e-06,0.02061308519975931
sio2 all 20 dish white_p04_r0308,80,88,80,88,1.0,2.095495962181808e-06,0.021281764405691732
sio2 all 20 dish white_p04_r0309,80,88,84,92,1.0,2.986964556009613e-06,0.022424673235074324
sio2 all 20 dish white_p04_r0310,80,88,88,96,1.0,6.374921218612651e-06,0.024753749862547275
sio2 all 20 dish white_p04_r0311,80,88,92,100,1.0,1.0016290960742725e-05,0.028524115150071198
sio2 all 20 dish white_p04_r0312,80,88,96,104,1.0,4.2515878328205166e-06,0.03141045545841141
sio2 all 20 dish white_p04_r0313,84,92,56,64,0.90625,2.108834520568035e-06,0.02215836833934452
sio2 all 20 dish white_p04_r0314,84,92,60,68,1.0,2.002395802631818e-06,0.02188381404040007
sio2 all 20 dish white_p04_r0315,84,92,64,72,1.0,2.0350456256064385e-06,0.02158558220034611
sio2 all 20 dish white_p04_r0316,84,92,68,76,1.0,1.9516674555389502e-06,0.021287156218785182
sio2 all 20 dish white_p04_r0317,84,92,72,80,1.0,1.7308813222309455e-06,0.02085304102414062
sio2 all 20 dish white_p04_r0318,84,92,76,84,1.0,1.6995714809494783e-06,0.020769652278269338
sio2 all 20 dish white_p04_r0319,84,92,80,88,1.0,2.1811625250038734e-06,0.021440723549993653
sio2 all 20 dish white_p04_r0320,84,92,84,92,1.0,3.0224918415196427e-06,0.02274970205454425
sio2 all 20 dish white_p04_r0321,84,92,88,96,1.0,5.4106686511073415e-06,0.024884060735173883
sio2 all 20 dish white_p04_r0322,84,92,92,100,1.0,8.79065902099292e-06,0.028409248568983733
sio2 all 20 dish white_p04_r0323,84,92,96,104,0.859375,4.293900524756898e-06,0.031304015435461026
sio2 all 20 dish white_p04_r0324,88,96,60,68,0.859375,2.6815182760887503e-06,0.022418716900221066
sio2 all 20 dish white_p04_r0325,88,96,64,72,1.0,2.8138960285669122e-06,0.022000447859118644
sio2 all 20 dish white_p04_r0326,88,96,68,76,1.0,4.734473074538732e-06,0.021996029348993945
sio2 all 20 dish white_p04_r0327,88,96,72,80,1.0,1.2525016920863517e-05,0.02259919119367365
sio2 all 20 dish white_p04_r0328,88,96,76,84,1.0,1.1124178680231476e-05,0.022246803692322962
sio2 all 20 dish white_p04_r0329,88,96,80,88,1.0,2.7839205208871e-06,0.02194085331494293
sio2 all 20 dish white_p04_r0330,88,96,84,92,1.0,2.5881182759882924e-06,0.022922273968806424
sio2 all 20 dish white_p04_r0331,88,96,88,96,1.0,5.057791975168813e-06,0.024778226505078025
sio2 all 20 dish white_p04_r0332,88,96,92,100,0.9375,9.102772121812257e-06,0.028120929372149273
sio2 all 20 dish white_p04_r0333,92,100,72,80,0.953125,9.482805230910852e-05,0.02958698977839407
sio2 all 20 dish white_p04_r0334,92,100,76,84,1.0,9.356101063805457e-05,0.02775286880523917
sio2 all 20 dish white_p04_r0335,92,100,80,88,1.0,4.086502538631439e-06,0.022881499383804623
sio2 all 20 dish white_p04_r0336,92,100,84,92,1.0,2.709400174137974e-06,0.023445386616900037
sio2 all 20 dish white_p04_r0337,92,100,88,96,0.984375,4.081593932365898e-06,0.024976652361138284
sio2 all 20 dish white_p04_r0338,96,104,76,84,0.953125,8.977932040771435e-05,0.028232021506336986
sio2 all 20 dish white_p04_r0339,96,104,80,88,1.0,3.656255256056957e-06,0.023643820329748287
sio2 all 20 dish white_p04_r0340,96,104,84,92,1.0,2.8790411476403973e-06,0.024121779630447027
sio2 all 20 dish white_p04_r0341,100,108,80,88,0.90625,5.2938837645748425e-06,0.02481036069891698
