roi_id,specimen,material,split,score_iforest
sio2 all 20 dish white_p06_r0032,sio2 all 20 dish white_p06,sio2,train,0.44182462621545987
sio2 all 20 dish white_p06_r0033,sio2 all 20 dish white_p06,sio2,train,0.43718711468468624
sio2 all 20 dish white_p06_r0034,sio2 all 20 dish white_p06,sio2,train,0.44661601084282215
sio2 all 20 dish white_p06_r0035,sio2 all 20 dish white_p06,sio2,train,0.45065628348899184
sio2 all 20 dish white_p06_r0036,sio2 all 20 dish white_p06,sio2,train,0.4440167788497119
sio2 all 20 dish white_p06_r0037,sio2 all 20 dish white_p06,sio2,train,0.4304181575953917
sio2 all 20 dish white_p06_r0038,sio2 all 20 dish white_p06,sio2,train,0.43571365914053656
sio2 all 20 dish white_p06_r0039,sio2 all 20 dish white_p06,sio2,train,0.437885057322497
sio2 all 20 dish white_p06_r0040,sio2 all 20 dish white_p06,sio2,train,0.4584836362491083
sio2 all 20 dish white_p06_r0041,sio2 all 20 dish white_p06,sio2,train,0.4749877416761469
sio2 all 20 dish white_p06_r0042,sio2 all 20 dish white_p06,sio2,train,0.46667341587496436
sio2 all 20 dish white_p06_r0043,sio2 all 20 dish white_p06,sio2,train,0.47850327472483084
sio2 all 20 dish white_p06_r0044,sio2 all 20 dish white_p06,sio2,train,0.47670931374168424
sio2 all 20 dish white_p06_r0045,sio2 all 20 dish white_p06,sio2,train,0.4769514968345967
sio2 all 20 dish white_p06_r0046,sio2 all 20 dish white_p06,sio2,train,0.46525364205977543
sio2 all 20 dish white_p06_r0047,sio2 all 20 dish white_p06,sio2,train,0.43433780648265724
sio2 all 20 dish white_p06_r0048,sio2 all 20 dish white_p06,sio2,train,0.43777910476458426
sio2 all 20 dish white_p06_r0049,sio2 all 20 dish white_p06,sio2,train,0.44899733504451744
sio2 all 20 dish white_p06_r0050,sio2 all 20 dish white_p06,sio2,train,0.4525200813134122
sio2 all 20 dish white_p06_r0051,sio2 all 20 dish white_p06,sio2,train,0.4543804574860287
sio2 all 20 dish white_p06_r0052,sio2 all 20 dish white_p06,sio2,train,0.4464083685687408
sio2 all 20 dish white_p06_r0053,sio2 all 20 dish white_p06,sio2,train,0.4390755850732182
sio2 all 20 dish white_p06_r0054,sio2 all 20 dish white_p06,sio2,train,0.4346202665842985
sio2 all 20 dish white_p06_r0055,sio2 all 20 dish white_p06,sio2,train,0.4457884254970401
sio2 all 20 dish white_p06_r0056,sio2 all 20 dish white_p06,sio2,train,0.45661958781165507
sio2 all 20 dish white_p06_r0057,sio2 all 20 dish white_p06,sio2,train,0.46095905679489635
sio2 all 20 dish white_p06_r0058,sio2 all 20 dish white_p06,sio2,train,0.47791905037408583
sio2 all 20 dish white_p06_r0059,sio2 all 20 dish white_p06,sio2,train,0.4849349088687851
sio2 all 20 dish white_p06_r0060,sio2 all 20 dish white_p06,sio2,train,0.47321361956247915
sio2 all 20 dish white_p06_r0061,sio2 all 20 dish white_p06,sio2,train,0.46755904363143935
sio2 all 20 dish white_p06_r0062,sio2 all 20 dish white_p06,sio2,train,0.4523336367076754
sio2 all 20 dish white_p06_r0063,sio2 all 20 dish white_p06,sio2,train,0.43394910929293073
sio2 all 20 dish white_p06_r0064,sio2 all 20 dish white_p06,sio2,train,0.44187458277043606
sio2 all 20 dish white_p06_r0065,sio2 all 20 dish white_p06,sio2,train,0.4490281415354745
sio2 all 20 dish white_p06_r0066,sio2 all 20 dish white_p06,sio2,train,0.4452143219412769
sio2 all 20 dish white_p06_r0067,sio2 all 20 dish white_p06,sio2,train,0.44729557834493167
sio2 all 20 dish white_p06_r0068,sio2 all 20 dish white_p06,sio2,train,0.4540397928733602
sio2 all 20 dish white_p06_r0069,sio2 all 20 dish white_p06,sio2,train,0.4494873818088572
sio2 all 20 dish white_p06_r0070,sio2 all 20 dish white_p06,sio2,train,0.44792154477061025
sio2 all 20 dish white_p06_r0071,sio2 all 20 dish white_p06,sio2,train,0.45450025752744333
sio2 all 20 dish white_p06_r0072,sio2 all 20 dish white_p06,sio2,train,0.4438880169148117
sio2 all 20 dish white_p06_r0073,sio2 all 20 dish white_p06,sio2,train,0.4405150690318002
sio2 all 20 dish white_p06_r0074,sio2 all 20 dish white_p06,sio2,train,0.4666428028533361
sio2 all 20 dish white_p06_r0075,sio2 all 20 dish white_p06,sio2,train,0.4867019064421222
sio2 all 20 dish white_p06_r0076,sio2 all 20 dish white_p06,sio2,train,0.477553809663996
sio2 all 20 dish white_p06_r0077,sio2 all 20 dish white_p06,sio2,train,0.4736381300627719
sio2 all 20 dish white_p06_r0078,sio2 all 20 dish white_p06,sio2,train,0.4445820294691588
sio2 all 20 dish white_p06_r0079,sio2 all 20 dish white_p06,sio2,train,0.43178617251594575
sio2 all 20 dish white_p06_r0080,sio2 all 20 dish white_p06,sio2,train,0.4357441686006832
sio2 all 20 dish white_p06_r0081,sio2 all 20 dish white_p06,sio2,train,0.4427553875727953
sio2 all 20 dish white_p06_r0082,sio2 all 20 dish white_p06,sio2,train,0.4446982051283315
sio2 all 20 dish white_p06_r0083,sio2 all 20 dish white_p06,sio2,train,0.45172748259530576
sio2 all 20 dish white_p06_r0084,sio2 all 20 dish white_p06,sio2,train,0.4513156704931934
sio2 all 20 dish white_p06_r0085,sio2 all 20 dish white_p06,sio2,train,0.4502937252464418
sio2 all 20 dish white_p06_r0086,sio2 all 20 dish white_p06,sio2,train,0.4459752958483693
sio2 all 20 dish white_p06_r0087,sio2 all 20 dish white_p06,sio2,train,0.4497894812654243
sio2 all 20 dish white_p06_r0088,sio2 all 20 dish white_p06,sio2,train,0.4495119362905811
sio2 all 20 dish white_p06_r0089,sio2 all 20 dish white_p06,sio2,train,0.4390820282554078
sio2 all 20 dish white_p06_r0090,sio2 all 20 dish white_p06,sio2,train,0.4579256643816942
sio2 all 20 dish white_p06_r0091,sio2 all 20 dish white_p06,sio2,train,0.47786219605036623
sio2 all 20 dish white_p06_r0092,sio2 all 20 dish white_p06,sio2,train,0.47603845387837906
sio2 all 20 dish white_p06_r0093,sio2 all 20 dish white_p06,sio2,train,0.4720252333650242
sio2 all 20 dish white_p06_r0094,sio2 all 20 dish white_p06,sio2,train,0.4446554897375764
sio2 all 20 dish white_p06_r0095,sio2 all 20 dish white_p06,sio2,train,0.4223324610136298
sio2 all 20 dish white_p06_r0096,sio2 all 20 dish white_p06,sio2,train,0.4277307644339444
sio2 all 20 dish white_p06_r0097,sio2 all 20 dish white_p06,sio2,train,0.43550751236807317
sio2 all 20 dish white_p06_r0098,sio2 all 20 dish white_p06,sio2,train,0.44391725305087315
sio2 all 20 dish white_p06_r0099,sio2 all 20 dish white_p06,sio2,train,0.44823486512926974
sio2 all 20 dish white_p06_r0100,sio2 all 20 dish white_p06,sio2,train,0.4547251304579374
sio2 all 20 dish white_p06_r0101,sio2 all 20 dish white_p06,sio2,train,0.4441720628272793
sio2 all 20 dish white_p06_r0102,sio2 all 20 dish white_p06,sio2,train,0.4450249374613169
sio2 all 20 dish white_p06_r0103,sio2 all 20 dish white_p06,sio2,train,0.4536790720462808
sio2 all 20 dish white_p06_r0104,sio2 all 20 dish white_p06,sio2,train,0.44357504793065294
sio2 all 20 dish white_p06_r0105,sio2 all 20 dish white_p06,sio2,train,0.4422612535702654
sio2 all 20 dish white_p06_r0106,sio2 all 20 dish white_p06,sio2,train,0.45594473538035085
sio2 all 20 dish white_p06_r0107,sio2 all 20 dish white_p06,sio2,train,0.4693199340882862
sio2 all 20 dish white_p06_r0108,sio2 all 20 dish white_p06,sio2,train,0.46356749675274384
sio2 all 20 dish white_p06_r0109,sio2 all 20 dish white_p06,sio2,train,0.4600400724032814
sio2 all 20 dish white_p06_r0110,sio2 all 20 dish white_p06,sio2,train,0.44350896469018414
sio2 all 20 dish white_p06_r0111,sio2 all 20 dish white_p06,sio2,train,0.4206401364227152
sio2 all 20 dish white_p06_r0112,sio2 all 20 dish white_p06,sio2,train,0.43505864169990066
sio2 all 20 dish white_p06_r0113,sio2 all 20 dish white_p06,sio2,train,0.4425088860368844
sio2 all 20 dish white_p06_r0114,sio2 all 20 dish white_p06,sio2,train,0.4473111494429807
sio2 all 20 dish white_p06_r0115,sio2 all 20 dish white_p06,sio2,train,0.44677675591861543
sio2 all 20 dish white_p06_r0116,sio2 all 20 dish white_p06,sio2,train,0.44999449457878266
sio2 all 20 dish white_p06_r0117,sio2 all 20 dish white_p06,sio2,train,0.4475082802209138
sio2 all 20 dish white_p06_r0118,sio2 all 20 dish white_p06,sio2,train,0.4424927194522632
sio2 all 20 dish white_p06_r0119,sio2 all 20 dish white_p06,sio2,train,0.44334841817708587
sio2 all 20 dish white_p06_r0120,sio2 all 20 dish white_p06,sio2,train,0.43603568021719996
sio2 all 20 dish white_p06_r0121,sio2 all 20 dish white_p06,sio2,train,0.45376479967267935
sio2 all 20 dish white_p06_r0122,sio2 all 20 dish white_p06,sio2,train,0.4605902885777175
sio2 all 20 dish white_p06_r0123,sio2 all 20 dish white_p06,sio2,train,0.4668410641907854
sio2 all 20 dish white_p06_r0124,sio2 all 20 dish white_p06,sio2,train,0.457122367300189
sio2 all 20 dish white_p06_r0125,sio2 all 20 dish white_p06,sio2,train,0.45284245412540786
sio2 all 20 dish white_p06_r0126,sio2 all 20 dish white_p06,sio2,train,0.44084202247445486
sio2 all 20 dish white_p06_r0127,sio2 all 20 dish white_p06,sio2,train,0.4249216044231794
sio2 all 20 dish white_p06_r0128,sio2 all 20 dish white_p06,sio2,train,0.424085597280149
sio2 all 20 dish white_p06_r0129,sio2 all 20 dish white_p06,sio2,train,0.44583567805117985
sio2 all 20 dish white_p06_r0130,sio2 all 20 dish white_p06,sio2,train,0.4356303273873462
sio2 all 20 dish white_p06_r0131,sio2 all 20 dish white_p06,sio2,train,0.45220324463725986
sio2 all 20 dish white_p06_r0132,sio2 all 20 dish white_p06,sio2,train,0.5186119212729607
sio2 all 20 dish white_p06_r0133,sio2 all 20 dish white_p06,sio2,train,0.5500305176090955
sio2 all 20 dish white_p06_r0134,sio2 all 20 dish white_p06,sio2,train,0.4743958977680553
sio2 all 20 dish white_p06_r0135,sio2 all 20 dish white_p06,sio2,train,0.4436359438246746
sio2 all 20 dish white_p06_r0136,sio2 all 20 dish white_p06,sio2,train,0.42568844723866966
sio2 all 20 dish white_p06_r0137,sio2 all 20 dish white_p06,sio2,train,0.45209476904638385
sio2 all 20 dish white_p06_r0138,sio2 all 20 dish white_p06,sio2,train,0.4478150469788004
sio2 all 20 dish white_p06_r0139,sio2 all 20 dish white_p06,sio2,train,0.4662825954877334
sio2 all 20 dish white_p06_r0140,sio2 all 20 dish white_p06,sio2,train,0.4679309466969732
sio2 all 20 dish white_p06_r0141,sio2 all 20 dish white_p06,sio2,train,0.4601495446115049
sio2 all 20 dish white_p06_r0142,sio2 all 20 dish white_p06,sio2,train,0.4690018303562476
sio2 all 20 dish white_p06_r0143,sio2 all 20 dish white_p06,sio2,train,0.442072644741065
sio2 all 20 dish white_p06_r0144,sio2 all 20 dish white_p06,sio2,train,0.41693271023677086
sio2 all 20 dish white_p06_r0145,sio2 all 20 dish white_p06,sio2,train,0.42870933545605716
sio2 all 20 dish white_p06_r0146,sio2 all 20 dish white_p06,sio2,train,0.43521830492200697
sio2 all 20 dish white_p06_r0147,sio2 all 20 dish white_p06,sio2,train,0.4392528389095861
sio2 all 20 dish white_p06_r0148,sio2 all 20 dish white_p06,sio2,train,0.4832418308730216
sio2 all 20 dish white_p06_r0149,sio2 all 20 dish white_p06,sio2,train,0.6077561432166398
sio2 all 20 dish white_p06_r0150,sio2 all 20 dish white_p06,sio2,train,0.6348387080878433
sio2 all 20 dish white_p06_r0151,sio2 all 20 dish white_p06,sio2,train,0.5420849171583676
sio2 all 20 dish white_p06_r0152,sio2 all 20 dish white_p06,sio2,train,0.44452338048377227
sio2 all 20 dish white_p06_r0153,sio2 all 20 dish white_p06,sio2,train,0.43529969744197483
sio2 all 20 dish white_p06_r0154,sio2 all 20 dish white_p06,sio2,train,0.4468556654822417
sio2 all 20 dish white_p06_r0155,sio2 all 20 dish white_p06,sio2,train,0.44435249098867646
sio2 all 20 dish white_p06_r0156,sio2 all 20 dish white_p06,sio2,train,0.4590338636679816
sio2 all 20 dish white_p06_r0157,sio2 all 20 dish white_p06,sio2,train,0.4630780760546279
sio2 all 20 dish white_p06_r0158,sio2 all 20 dish white_p06,sio2,train,0.4631448642915867
sio2 all 20 dish white_p06_r0159,sio2 all 20 dish white_p06,sio2,train,0.45719900567636207
sio2 all 20 dish white_p06_r0160,sio2 all 20 dish white_p06,sio2,train,0.457749112691235
sio2 all 20 dish white_p06_r0161,sio2 all 20 dish white_p06,sio2,train,0.4451472799971746
sio2 all 20 dish white_p06_r0162,sio2 all 20 dish white_p06,sio2,train,0.4144915256462064
sio2 all 20 dish white_p06_r0163,sio2 all 20 dish white_p06,sio2,train,0.4208807741885976
sio2 all 20 dish white_p06_r0164,sio2 all 20 dish white_p06,sio2,train,0.4245645688940004
sio2 all 20 dish white_p06_r0165,sio2 all 20 dish white_p06,sio2,train,0.43073499112425767
sio2 all 20 dish white_p06_r0166,sio2 all 20 dish white_p06,sio2,train,0.5075201688005025
sio2 all 20 dish white_p06_r0167,sio2 all 20 dish white_p06,sio2,train,0.6085511314056018
sio2 all 20 dish white_p06_r0168,sio2 all 20 dish white_p06,sio2,train,0.6100186221737988
sio2 all 20 dish white_p06_r0169,sio2 all 20 dish white_p06,sio2,train,0.5210790958074228
sio2 all 20 dish white_p06_r0170,sio2 all 20 dish white_p06,sio2,train,0.4361712333790811
sio2 all 20 dish white_p06_r0171,sio2 all 20 dish white_p06,sio2,train,0.4419214420365041
sio2 all 20 dish white_p06_r0172,sio2 all 20 dish white_p06,sio2,train,0.4346247192882699
sio2 all 20 dish white_p06_r0173,sio2 all 20 dish white_p06,sio2,train,0.45159757806366185
sio2 all 20 dish white_p06_r0174,sio2 all 20 dish white_p06,sio2,train,0.4640597043474511
sio2 all 20 dish white_p06_r0175,sio2 all 20 dish white_p06,sio2,train,0.46280927307222725
sio2 all 20 dish white_p06_r0176,sio2 all 20 dish white_p06,sio2,train,0.45749173873511756
sio2 all 20 dish white_p06_r0177,sio2 all 20 dish white_p06,sio2,train,0.4548260679148642
sio2 all 20 dish white_p06_r0178,sio2 all 20 dish white_p06,sio2,train,0.44574718163697086
sio2 all 20 dish white_p06_r0179,sio2 all 20 dish white_p06,sio2,train,0.4148219900174141
sio2 all 20 dish white_p06_r0180,sio2 all 20 dish white_p06,sio2,train,0.4153529365014612
sio2 all 20 dish white_p06_r0181,sio2 all 20 dish white_p06,sio2,train,0.4146680218187074
sio2 all 20 dish white_p06_r0182,sio2 all 20 dish white_p06,sio2,train,0.4172004247274537
sio2 all 20 dish white_p06_r0183,sio2 all 20 dish white_p06,sio2,train,0.45794887724851013
sio2 all 20 dish white_p06_r0184,sio2 all 20 dish white_p06,sio2,train,0.49973645550338713
sio2 all 20 dish white_p06_r0185,sio2 all 20 dish white_p06,sio2,train,0.5204425132727319
sio2 all 20 dish white_p06_r0186,sio2 all 20 dish white_p06,sio2,train,0.4522089595670747
sio2 all 20 dish white_p06_r0187,sio2 all 20 dish white_p06,sio2,train,0.4280628103770622
sio2 all 20 dish white_p06_r0188,sio2 all 20 dish white_p06,sio2,train,0.4312295206382377
sio2 all 20 dish white_p06_r0189,sio2 all 20 dish white_p06,sio2,train,0.4316665708253771
sio2 all 20 dish white_p06_r0190,sio2 all 20 dish white_p06,sio2,train,0.42239631892779905
sio2 all 20 dish white_p06_r0191,sio2 all 20 dish white_p06,sio2,train,0.43698017019912244
sio2 all 20 dish white_p06_r0192,sio2 all 20 dish white_p06,sio2,train,0.4450361551471229
sio2 all 20 dish white_p06_r0193,sio2 all 20 dish white_p06,sio2,train,0.4469274134463181
sio2 all 20 dish white_p06_r0194,sio2 all 20 dish white_p06,sio2,train,0.446344150009918
sio2 all 20 dish white_p06_r0195,sio2 all 20 dish white_p06,sio2,train,0.4527023301035287
sio2 all 20 dish white_p06_r0196,sio2 all 20 dish white_p06,sio2,train,0.44151048638129126
sio2 all 20 dish white_p06_r0197,sio2 all 20 dish white_p06,sio2,train,0.42209470401446747
sio2 all 20 dish white_p06_r0198,sio2 all 20 dish white_p06,sio2,train,0.41061681312619575
sio2 all 20 dish white_p06_r0199,sio2 all 20 dish white_p06,sio2,train,0.41416868112337885
sio2 all 20 dish white_p06_r0200,sio2 all 20 dish white_p06,sio2,train,0.4206263681881514
sio2 all 20 dish white_p06_r0201,sio2 all 20 dish white_p06,sio2,train,0.4250941599910556
sio2 all 20 dish white_p06_r0202,sio2 all 20 dish white_p06,sio2,train,0.43689635042592423
sio2 all 20 dish white_p06_r0203,sio2 all 20 dish white_p06,sio2,train,0.4399091692340895
sio2 all 20 dish white_p06_r0204,sio2 all 20 dish white_p06,sio2,train,0.4328055622765496
sio2 all 20 dish white_p06_r0205,sio2 all 20 dish white_p06,sio2,train,0.4270977307543558
sio2 all 20 dish white_p06_r0206,sio2 all 20 dish white_p06,sio2,train,0.4262423714543178
sio2 all 20 dish white_p06_r0207,sio2 all 20 dish white_p06,sio2,train,0.42031197668018105
sio2 all 20 dish white_p06_r0208,sio2 all 20 dish white_p06,sio2,train,0.4330222604619193
sio2 all 20 dish white_p06_r0209,sio2 all 20 dish white_p06,sio2,train,0.44457777818684935
sio2 all 20 dish white_p06_r0210,sio2 all 20 dish white_p06,sio2,train,0.4500973746228675
sio2 all 20 dish white_p06_r0211,sio2 all 20 dish white_p06,sio2,train,0.4459647904396861
sio2 all 20 dish white_p06_r0212,sio2 all 20 dish white_p06,sio2,train,0.4683931133867399
sio2 all 20 dish white_p06_r0213,sio2 all 20 dish white_p06,sio2,train,0.4417573562271096
sio2 all 20 dish white_p06_r0214,sio2 all 20 dish white_p06,sio2,train,0.4182454760703414
sio2 all 20 dish white_p06_r0215,sio2 all 20 dish white_p06,sio2,train,0.41674487725433873
sio2 all 20 dish white_p06_r0216,sio2 all 20 dish white_p06,sio2,train,0.4265890199794834
sio2 all 20 dish white_p06_r0217,sio2 all 20 dish white_p06,sio2,train,0.42415800209434995
sio2 all 20 dish white_p06_r0218,sio2 all 20 dish white_p06,sio2,train,0.43109326198292447
sio2 all 20 dish white_p06_r0219,sio2 all 20 dish white_p06,sio2,train,0.4441083268887268
sio2 all 20 dish white_p06_r0220,sio2 all 20 dish white_p06,sio2,train,0.44006770275016877
sio2 all 20 dish white_p06_r0221,sio2 all 20 dish white_p06,sio2,train,0.4283694015570187
sio2 all 20 dish white_p06_r0222,sio2 all 20 dish white_p06,sio2,train,0.42091345742510394
sio2 all 20 dish white_p06_r0223,sio2 all 20 dish white_p06,sio2,train,0.4263290181613504
sio2 all 20 dish white_p06_r0224,sio2 all 20 dish white_p06,sio2,train,0.4348714376223752
sio2 all 20 dish white_p06_r0225,sio2 all 20 dish white_p06,sio2,train,0.43696847139332123
sio2 all 20 dish white_p06_r0226,sio2 all 20 dish white_p06,sio2,train,0.4587821574938739
sio2 all 20 dish white_p06_r0227,sio2 all 20 dish white_p06,sio2,train,0.47088769954078113
sio2 all 20 dish white_p06_r0228,sio2 all 20 dish white_p06,sio2,train,0.4772868723141167
sio2 all 20 dish white_p06_r0229,sio2 all 20 dish white_p06,sio2,train,0.4454756817721568
sio2 all 20 dish white_p06_r0230,sio2 all 20 dish white_p06,sio2,train,0.419738964861895
sio2 all 20 dish white_p06_r0231,sio2 all 20 dish white_p06,sio2,train,0.44597319858737905
sio2 all 20 dish white_p06_r0232,sio2 all 20 dish white_p06,sio2,train,0.5090924237944945
sio2 all 20 dish white_p06_r0233,sio2 all 20 dish white_p06,sio2,train,0.4698131605249934
sio2 all 20 dish white_p06_r0234,sio2 all 20 dish white_p06,sio2,train,0.4312222159376709
sio2 all 20 dish white_p06_r0235,sio2 all 20 dish white_p06,sio2,train,0.43711403168732166
sio2 all 20 dish white_p06_r0236,sio2 all 20 dish white_p06,sio2,train,0.4360173989557087
sio2 all 20 dish white_p06_r0237,sio2 all 20 dish white_p06,sio2,train,0.423049740025709
sio2 all 20 dish white_p06_r0238,sio2 all 20 dish white_p06,sio2,train,0.41841113929179063
sio2 all 20 dish white_p06_r0239,sio2 all 20 dish white_p06,sio2,train,0.43250565770739485
sio2 all 20 dish white_p06_r0240,sio2 all 20 dish white_p06,sio2,train,0.43544026288130266
sio2 all 20 dish white_p06_r0241,sio2 all 20 dish white_p06,sio2,train,0.443680271773043
sio2 all 20 dish white_p06_r0242,sio2 all 20 dish white_p06,sio2,train,0.4616505595734125
sio2 all 20 dish white_p06_r0243,sio2 all 20 dish white_p06,sio2,train,0.47836982528718536
sio2 all 20 dish white_p06_r0244,sio2 all 20 dish white_p06,sio2,train,0.47552650943594865
sio2 all 20 dish white_p06_r0245,sio2 all 20 dish white_p06,sio2,train,0.43688019123798155
sio2 all 20 dish white_p06_r0246,sio2 all 20 dish white_p06,sio2,train,0.44925523200310397
sio2 all 20 dish white_p06_r0247,sio2 all 20 dish white_p06,sio2,train,0.5355589614721602
sio2 all 20 dish white_p06_r0248,sio2 all 20 dish white_p06,sio2,train,0.6009267177513542
sio2 all 20 dish white_p06_r0249,sio2 all 20 dish white_p06,sio2,train,0.5536709141876178
sio2 all 20 dish white_p06_r0250,sio2 all 20 dish white_p06,sio2,train,0.46741046580424933
sio2 all 20 dish white_p06_r0251,sio2 all 20 dish white_p06,sio2,train,0.4327290107050139
sio2 all 20 dish white_p06_r0252,sio2 all 20 dish white_p06,sio2,train,0.4302597787230029
sio2 all 20 dish white_p06_r0253,sio2 all 20 dish white_p06,sio2,train,0.4185183956735755
sio2 all 20 dish white_p06_r0254,sio2 all 20 dish white_p06,sio2,train,0.418130054808842
sio2 all 20 dish white_p06_r0255,sio2 all 20 dish white_p06,sio2,train,0.42632593659867113
sio2 all 20 dish white_p06_r0256,sio2 all 20 dish white_p06,sio2,train,0.4403931304657597
sio2 all 20 dish white_p06_r0257,sio2 all 20 dish white_p06,sio2,train,0.43698017559559343
sio2 all 20 dish white_p06_r0258,sio2 all 20 dish white_p06,sio2,train,0.45518021369629635
sio2 all 20 dish white_p06_r0259,sio2 all 20 dish white_p06,sio2,train,0.46701230483737577
sio2 all 20 dish white_p06_r0260,sio2 all 20 dish white_p06,sio2,train,0.46108653517470477
sio2 all 20 dish white_p06_r0261,sio2 all 20 dish white_p06,sio2,train,0.4411450118566856
sio2 all 20 dish white_p06_r0262,sio2 all 20 dish white_p06,sio2,train,0.47133009234414364
sio2 all 20 dish white_p06_r0263,sio2 all 20 dish white_p06,sio2,train,0.5636887152057628
sio2 all 20 dish white_p06_r0264,sio2 all 20 dish white_p06,sio2,train,0.5936666184488336
sio2 all 20 dish white_p06_r0265,sio2 all 20 dish white_p06,sio2,train,0.538340215055203
sio2 all 20 dish white_p06_r0266,sio2 all 20 dish white_p06,sio2,train,0.465983777819702
sio2 all 20 dish white_p06_r0267,sio2 all 20 dish white_p06,sio2,train,0.4638746718583003
sio2 all 20 dish white_p06_r0268,sio2 all 20 dish white_p06,sio2,train,0.4154973633527113
sio2 all 20 dish white_p06_r0269,sio2 all 20 dish white_p06,sio2,train,0.4193799519909595
sio2 all 20 dish white_p06_r0270,sio2 all 20 dish white_p06,sio2,train,0.4224871762398793
sio2 all 20 dish white_p06_r0271,sio2 all 20 dish white_p06,sio2,train,0.4314567463738712
sio2 all 20 dish white_p06_r0272,sio2 all 20 dish white_p06,sio2,train,0.43267134900476206
sio2 all 20 dish white_p06_r0273,sio2 all 20 dish white_p06,sio2,train,0.4325679795613486
sio2 all 20 dish white_p06_r0274,sio2 all 20 dish white_p06,sio2,train,0.46182160402728145
sio2 all 20 dish white_p06_r0275,sio2 all 20 dish white_p06,sio2,train,0.4642684262346422
sio2 all 20 dish white_p06_r0276,sio2 all 20 dish white_p06,sio2,train,0.47756252228500523
sio2 all 20 dish white_p06_r0277,sio2 all 20 dish white_p06,sio2,train,0.46011804819173213
sio2 all 20 dish white_p06_r0278,sio2 all 20 dish white_p06,sio2,train,0.43466343783472844
sio2 all 20 dish white_p06_r0279,sio2 all 20 dish white_p06,sio2,train,0.48864826306860865
sio2 all 20 dish white_p06_r0280,sio2 all 20 dish white_p06,sio2,train,0.5097471071610163
sio2 all 20 dish white_p06_r0281,sio2 all 20 dish white_p06,sio2,train,0.4820715901159701
sio2 all 20 dish white_p06_r0282,sio2 all 20 dish white_p06,sio2,train,0.4768345482997655
sio2 all 20 dish white_p06_r0283,sio2 all 20 dish white_p06,sio2,train,0.4766496602782987
sio2 all 20 dish white_p06_r0284,sio2 all 20 dish white_p06,sio2,train,0.4132825670808992
sio2 all 20 dish white_p06_r0285,sio2 all 20 dish white_p06,sio2,train,0.4130502436216754
sio2 all 20 dish white_p06_r0286,sio2 all 20 dish white_p06,sio2,train,0.42742556990231545
sio2 all 20 dish white_p06_r0287,sio2 all 20 dish white_p06,sio2,train,0.42698849068595907
sio2 all 20 dish white_p06_r0288,sio2 all 20 dish white_p06,sio2,train,0.426537275122338
sio2 all 20 dish white_p06_r0289,sio2 all 20 dish white_p06,sio2,train,0.44362396451895014
sio2 all 20 dish white_p06_r0290,sio2 all 20 dish white_p06,sio2,train,0.4601222279333226
sio2 all 20 dish white_p06_r0291,sio2 all 20 dish white_p06,sio2,train,0.4585338674237771
sio2 all 20 dish white_p06_r0292,sio2 all 20 dish white_p06,sio2,train,0.4777097434414342
sio2 all 20 dish white_p06_r0293,sio2 all 20 dish white_p06,sio2,train,0.46371721115262704
sio2 all 20 dish white_p06_r0294,sio2 all 20 dish white_p06,sio2,train,0.43506681934844166
sio2 all 20 dish white_p06_r0295,sio2 all 20 dish white_p06,sio2,train,0.4383197733124334
sio2 all 20 dish white_p06_r0296,sio2 all 20 dish white_p06,sio2,train,0.4423198072913639
sio2 all 20 dish white_p06_r0297,sio2 all 20 dish white_p06,sio2,train,0.4582959509877723
sio2 all 20 dish white_p06_r0298,sio2 all 20 dish white_p06,sio2,train,0.4771348241475831
sio2 all 20 dish white_p06_r0299,sio2 all 20 dish white_p06,sio2,train,0.4239230130089096
sio2 all 20 dish white_p06_r0300,sio2 all 20 dish white_p06,sio2,train,0.424759167330067
sio2 all 20 dish white_p06_r0301,sio2 all 20 dish white_p06,sio2,train,0.42851165251418094
sio2 all 20 dish white_p06_r0302,sio2 all 20 dish white_p06,sio2,train,0.4440700593300446
sio2 all 20 dish white_p06_r0303,sio2 all 20 dish white_p06,sio2,train,0.44906850365423684
sio2 all 20 dish white_p06_r0304,sio2 all 20 dish white_p06,sio2,train,0.46548445708539127
sio2 all 20 dish white_p06_r0305,sio2 all 20 dish white_p06,sio2,train,0.4607581966718238
sio2 all 20 dish white_p06_r0306,sio2 all 20 dish white_p06,sio2,train,0.46848866475888407
sio2 all 20 dish white_p06_r0307,sio2 all 20 dish white_p06,sio2,train,0.4535730857589209
sio2 all 20 dish white_p06_r0308,sio2 all 20 dish white_p06,sio2,train,0.4415435369067482
sio2 all 20 dish white_p06_r0309,sio2 all 20 dish white_p06,sio2,train,0.4351141654798027
sio2 all 20 dish white_p06_r0310,sio2 all 20 dish white_p06,sio2,train,0.4437669428645759
sio2 all 20 dish white_p06_r0311,sio2 all 20 dish white_p06,sio2,train,0.4479915257987846
sio2 all 20 dish white_p06_r0312,sio2 all 20 dish white_p06,sio2,train,0.438672822292834
sio2 all 20 dish white_p06_r0313,sio2 all 20 dish white_p06,sio2,train,0.46187017766706934
sio2 all 20 dish white_p06_r0314,sio2 all 20 dish white_p06,sio2,train,0.46937710082685236
sio2 all 20 dish white_p06_r0315,sio2 all 20 dish white_p06,sio2,train,0.4668533543847479
sio2 all 20 dish white_p06_r0316,sio2 all 20 dish white_p06,sio2,train,0.4644464021655716
